Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
42,Travel_Rarely,1128,Research & Development,13,3,Medical,1,1803,2,Male,95,4,2,Healthcare Representative,1,1,6111.033994680932,5696,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0,
35,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,Male,90,3,2,Manufacturing Director,4,3,5858.411372005547,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7,
38,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Human Resources,2,3,3169.4184667208333,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8,
34,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4,Male,93,3,2,Laboratory Technician,1,1,5553.180295624819,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7,
37,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1,2,5742.361496864441,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,
39,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,Male,83,3,2,Sales Executive,4,3,5804.054121532313,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2,
43,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,1,Male,52,3,1,Research Scientist,3,2,2371.651100402833,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2,
41,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,2,2,5988.995425874206,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,
41,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,Female,81,3,3,Sales Executive,3,3,9586.706462401948,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,
30,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1,Female,64,3,3,Manufacturing Director,3,2,8761.077181487355,2739,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2,
26,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2,1,2838.9881601341685,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4,
46,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4,Female,66,3,2,Healthcare Representative,2,1,5944.232321106129,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7,
40,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3,Female,52,3,2,Healthcare Representative,4,3,6251.620751932524,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3,
34,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,Male,92,4,2,Sales Executive,3,1,5814.052902398101,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8,
58,Non-Travel,350,Sales,2,3,Medical,1,1824,2,Male,52,3,4,Manager,2,3,16580.842271986687,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14,
35,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2,Male,91,1,1,Laboratory Technician,3,1,2489.496592810489,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3,
47,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,Female,92,2,3,Manufacturing Director,2,3,9867.28108624452,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10,
40,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2,Female,47,3,2,Healthcare Representative,1,3,6197.762843530436,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7,
54,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,4,1,5530.971934451776,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7,
31,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1,Female,68,3,3,Sales Executive,1,1,8802.958040319156,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,
28,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,3,Female,67,3,1,Research Scientist,1,1,2586.0360660965075,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2,
38,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,1,6108.628251827548,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3,
26,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,2,5725.265403088072,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2,
58,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1,Male,87,3,4,Research Director,3,1,16227.860954650449,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2,
18,Non-Travel,1431,Research & Development,14,3,Medical,1,1839,2,Female,33,3,1,Research Scientist,3,2,2393.361996997229,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0,
31,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4,Male,89,4,1,Human Resources,1,1,2591.2508066625164,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0,
29,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1,Male,56,2,1,Human Resources,1,3,3084.775111097952,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0,
45,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3,Female,67,3,2,Sales Executive,3,1,5601.589445917058,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7,
36,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,4,Female,73,3,2,Research Scientist,2,1,5853.811835353891,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0,
43,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,1,Male,92,3,2,Sales Executive,4,1,5817.7866487966285,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7,
27,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,2,2716.254476361113,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2,
29,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852,4,Male,40,3,1,Laboratory Technician,4,1,2639.676062563857,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10,
32,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,2,5861.568080603352,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0,
42,Non-Travel,355,Research & Development,10,4,Technical Degree,1,1854,3,Male,38,3,1,Research Scientist,3,1,2733.5867072542906,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3,
47,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,2,2479.199365131776,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0,
46,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,3,8711.83834630527,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7,
28,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4,3,2537.461824824988,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2,
29,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3,3,6337.1219263198955,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6,
42,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3,2,2731.4138042998384,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0,
32,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,2,6047.209849677227,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2,
46,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,3,12088.336875480252,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8,
27,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,1,5285.458286109737,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8,
29,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,4,Male,87,2,1,Human Resources,2,1,2647.410633864562,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0,
43,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1,Female,81,2,5,Manager,3,1,18849.775782489825,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14,
48,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,1,19659.480973991278,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9,
29,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4,2,2669.88436523039,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0,
46,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,1,8753.934393695263,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7,
27,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,1,3050.596511252792,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3,
39,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,3,5435.537146807247,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2,
55,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,1,3393.3289647205747,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4,
28,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2,1,2345.573629136831,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0,
30,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,2,2221.362405927929,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0,
22,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,4,Male,75,3,1,Research Scientist,2,2,2542.0976795148567,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,
36,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3,1,6104.900738869534,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7,
31,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,3,5341.2575230376815,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,
34,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,1,8902.835182418756,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0,
29,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1,2,2807.086707619113,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2,
37,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,1,5991.83919606826,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4,
35,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,1,5421.607096747286,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2,
45,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,1,5641.825591710796,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8,
36,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890,2,Male,94,2,2,Human Resources,4,2,6134.225033275582,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8,
40,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1,3,16162.61390726374,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16,
26,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,1,2671.5840362512718,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0,
27,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,2,5563.658445525269,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7,
48,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,3,16126.032994603347,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7,
44,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903,2,Male,78,4,2,Healthcare Representative,1,1,5923.828051161817,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2,
34,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,1,2915.5184079652386,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0,
56,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4,2,2429.358739380189,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0,
36,Travel_Rarely,335,Sales,17,2,Marketing,1,1908,3,Male,33,2,2,Sales Executive,2,1,6098.264775607316,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3,
41,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,3,Female,54,3,2,Sales Executive,2,1,5929.520782062016,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4,
42,Travel_Rarely,1396,Research & Development,6,3,Medical,1,1911,3,Male,83,3,3,Research Director,1,1,13329.969863328277,14842,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7,
31,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,3,Female,86,3,2,Sales Executive,4,3,5896.833670835168,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4,
34,Travel_Rarely,735,Sales,3,1,Medical,1,1915,4,Female,75,2,2,Sales Executive,4,1,8103.0,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1,No
31,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3,3,3978.0,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2,No
26,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,1,2544.0,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7,No
45,Travel_Frequently,1297,Research & Development,1,4,Medical,1,1922,2,Male,44,3,2,Healthcare Representative,3,2,5399.0,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3,No
33,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,2,Male,43,3,2,Sales Executive,3,2,5487.0,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9,No
28,Travel_Frequently,783,Sales,1,2,Life Sciences,1,1927,3,Male,42,2,2,Sales Executive,4,1,6834.0,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7,No
29,Travel_Frequently,746,Sales,24,3,Technical Degree,1,1928,3,Male,45,4,1,Sales Representative,1,2,1091.0,10642,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0,Yes
39,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,1,5736.0,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2,No
27,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,1,2226.0,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2,No
34,Travel_Frequently,735,Research & Development,22,4,Other,1,1932,3,Male,86,2,2,Research Scientist,4,1,5747.0,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11,No
28,Travel_Rarely,1475,Sales,13,2,Marketing,1,1933,4,Female,84,3,2,Sales Executive,3,2,9854.0,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2,Yes
47,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,1,5467.0,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7,No
56,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,4,Female,89,2,2,Sales Executive,1,1,5380.0,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0,No
39,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936,1,Male,87,3,2,Manufacturing Director,1,1,5151.0,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9,No
38,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,4,Female,58,2,2,Research Scientist,2,3,2133.0,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7,No
58,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938,4,Female,72,3,4,Manager,4,1,17875.0,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,No
32,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,2,2432.0,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3,Yes
38,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,4,3,4771.0,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3,No
49,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,1,19161.0,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3,No
42,Travel_Rarely,419,Sales,12,4,Marketing,1,1943,2,Male,77,3,2,Sales Executive,4,3,5087.0,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0,No
27,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,Female,58,2,1,Human Resources,2,1,2863.0,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Yes
35,Travel_Rarely,682,Sales,18,4,Medical,1,1945,2,Male,71,3,2,Sales Executive,1,1,5561.0,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4,No
28,Non-Travel,1103,Research & Development,16,3,Medical,1,1947,3,Male,49,3,1,Research Scientist,3,2,2144.0,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4,No
31,Non-Travel,976,Research & Development,3,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1,3,3065.0,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3,No
36,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,1949,1,Male,66,4,1,Laboratory Technician,2,1,2810.0,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2,No
34,Travel_Rarely,937,Sales,1,3,Marketing,1,1950,1,Male,32,3,3,Sales Executive,4,2,9888.0,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1,No
34,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3,3,8628.0,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1,No
26,Travel_Rarely,157,Research & Development,1,3,Medical,1,1952,3,Male,95,3,1,Laboratory Technician,1,2,2867.0,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6,No
29,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,1954,1,Male,89,3,2,Healthcare Representative,1,1,5373.0,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,No
32,Non-Travel,1146,Research & Development,15,4,Medical,1,1955,3,Female,34,3,2,Healthcare Representative,4,3,6667.0,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2,No
31,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1,1956,4,Male,48,1,2,Research Scientist,1,1,5003.0,5771,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7,No
28,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1,1960,3,Male,32,2,1,Laboratory Technician,4,3,2367.0,18779,5,Y,No,12,3,1,80,1,6,2,2,4,1,0,3,Yes
38,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1961,1,Male,59,2,1,Sales Representative,1,2,2858.0,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0,No
35,Travel_Rarely,1224,Sales,7,4,Life Sciences,1,1962,3,Female,55,3,2,Sales Executive,4,1,5204.0,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9,No
27,Travel_Rarely,954,Sales,9,3,Marketing,1,1965,4,Male,44,3,2,Sales Executive,4,2,4105.0,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7,No
32,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1,1966,4,Male,56,2,2,Manufacturing Director,4,2,9679.0,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0,No
31,Travel_Frequently,754,Sales,26,4,Marketing,1,1967,1,Male,63,3,2,Sales Executive,4,1,5617.0,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8,Yes
53,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,1968,1,Male,66,3,3,Sales Executive,1,2,10448.0,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,Yes
54,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,1969,1,Female,67,3,2,Research Scientist,3,1,2897.0,22474,3,Y,No,11,3,3,80,2,9,6,2,4,3,2,3,No
33,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1,1970,4,Male,36,3,2,Healthcare Representative,3,3,5968.0,18079,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8,No
43,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,1971,1,Male,30,3,3,Healthcare Representative,3,1,7510.0,16873,1,Y,No,17,3,2,80,1,10,1,3,10,9,0,9,No
38,Travel_Frequently,1444,Human Resources,1,4,Other,1,1972,4,Male,88,3,1,Human Resources,2,1,2991.0,5224,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2,No
55,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,1973,3,Male,71,4,5,Manager,2,1,19636.0,25811,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4,No
31,Travel_Rarely,1276,Research & Development,2,1,Medical,1,1974,4,Female,59,1,1,Laboratory Technician,4,3,1129.0,17536,1,Y,Yes,11,3,3,80,3,1,4,3,1,0,0,0,No
39,Travel_Rarely,119,Sales,15,4,Marketing,1,1975,2,Male,77,3,4,Sales Executive,1,2,13341.0,25098,0,Y,No,12,3,1,80,0,21,3,3,20,8,11,10,No
42,Non-Travel,335,Research & Development,23,2,Life Sciences,1,1976,4,Male,37,2,2,Research Scientist,3,2,4332.0,14811,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,No
31,Non-Travel,697,Research & Development,10,3,Medical,1,1979,3,Female,40,3,3,Research Director,3,1,11031.0,26862,4,Y,No,20,4,3,80,1,13,2,4,11,7,4,8,No
54,Travel_Rarely,157,Research & Development,10,3,Medical,1,1980,3,Female,77,3,2,Manufacturing Director,1,2,4440.0,25198,6,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4,No
24,Travel_Rarely,771,Research & Development,1,2,Life Sciences,1,1981,2,Male,45,2,2,Healthcare Representative,3,2,4617.0,14120,1,Y,No,12,3,2,80,0,4,2,2,4,3,1,2,No
23,Travel_Rarely,571,Research & Development,12,2,Other,1,1982,4,Male,78,3,1,Laboratory Technician,4,2,2647.0,13672,1,Y,No,13,3,3,80,0,5,6,4,5,2,1,4,No
40,Travel_Frequently,692,Research & Development,11,3,Technical Degree,1,1985,4,Female,73,3,2,Laboratory Technician,3,1,6323.0,26849,1,Y,No,11,3,1,80,1,10,2,4,10,9,9,4,No
40,Travel_Rarely,444,Sales,2,2,Marketing,1,1986,2,Female,92,3,2,Sales Executive,2,1,5677.0,4258,3,Y,No,14,3,3,80,1,15,4,3,11,8,5,10,No
25,Travel_Rarely,309,Human Resources,2,3,Human Resources,1,1987,3,Female,82,3,1,Human Resources,2,1,2187.0,19655,4,Y,No,14,3,3,80,0,6,3,3,2,0,1,2,No
30,Travel_Rarely,911,Research & Development,1,2,Medical,1,1989,4,Male,76,3,1,Laboratory Technician,2,1,3748.0,4077,1,Y,No,13,3,3,80,0,12,6,2,12,8,1,7,No
25,Travel_Rarely,977,Research & Development,2,1,Other,1,1992,4,Male,57,3,1,Laboratory Technician,3,3,3977.0,7298,6,Y,Yes,19,3,3,80,1,7,2,2,2,2,0,2,No
47,Travel_Rarely,1180,Research & Development,25,3,Medical,1,1993,1,Male,84,3,3,Healthcare Representative,3,2,8633.0,13084,2,Y,No,23,4,2,80,0,25,3,3,17,14,12,11,No
33,Non-Travel,1313,Research & Development,1,2,Medical,1,1994,2,Male,59,2,1,Laboratory Technician,3,3,2008.0,20439,1,Y,No,12,3,3,80,3,1,2,2,1,1,0,0,No
38,Travel_Rarely,1321,Sales,1,4,Life Sciences,1,1995,4,Male,86,3,2,Sales Executive,2,1,4440.0,7636,0,Y,No,15,3,1,80,2,16,3,3,15,13,5,8,No
31,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,1996,1,Male,54,3,1,Sales Representative,3,1,3067.0,6393,0,Y,No,19,3,3,80,1,3,1,3,2,2,1,2,No
38,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,1997,1,Male,72,2,2,Manufacturing Director,3,1,5321.0,14284,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7,No
42,Travel_Rarely,557,Research & Development,18,4,Life Sciences,1,1998,4,Male,35,3,2,Research Scientist,1,3,5410.0,11189,6,Y,Yes,17,3,3,80,1,9,3,2,4,3,1,2,No
41,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,1999,4,Male,76,3,1,Research Scientist,4,1,2782.0,21412,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0,No
47,Non-Travel,1162,Research & Development,1,1,Medical,1,2000,3,Female,98,3,3,Research Director,2,1,11957.0,17231,0,Y,No,18,3,1,80,2,14,3,1,13,8,5,12,No
35,Travel_Rarely,1490,Research & Development,11,4,Medical,1,2003,4,Male,43,3,1,Laboratory Technician,3,1,2660.0,20232,7,Y,Yes,11,3,3,80,1,5,3,3,2,2,2,2,No
22,Travel_Rarely,581,Research & Development,1,2,Life Sciences,1,2007,4,Male,63,3,1,Research Scientist,3,2,3375.0,17624,0,Y,No,12,3,4,80,0,4,2,4,3,2,1,2,No
35,Travel_Rarely,1395,Research & Development,9,4,Medical,1,2008,2,Male,48,3,2,Research Scientist,3,2,5098.0,18698,1,Y,No,19,3,2,80,0,10,5,3,10,7,0,8,No
33,Travel_Rarely,501,Research & Development,15,2,Medical,1,2009,2,Female,95,3,2,Healthcare Representative,4,1,4878.0,21653,0,Y,Yes,13,3,1,80,1,10,6,3,9,7,8,1,No
